DTI_RD_NC_Volumetric_Volume,pyarrow.lib.Int64Scalar,306
DTI_RD_NC_Volumetric_Pixels,pyarrow.lib.Int64Scalar,306
DTI_RD_NC_Histogram_Bins-16_Bins-16_Variance,pyarrow.lib.DoubleScalar,5.603814422
DTI_RD_NC_Histogram_Bins-16_Bins-16_Uniformity,pyarrow.lib.DoubleScalar,0.146460763
DTI_RD_NC_Histogram_Bins-16_Bins-16_TwentyFifthPercentile,pyarrow.lib.Int64Scalar,1
DTI_RD_NC_Histogram_Bins-16_Bins-16_TenthPercentile,pyarrow.lib.Int64Scalar,1
DTI_RD_NC_Histogram_Bins-16_Bins-16_Sum,pyarrow.lib.Int64Scalar,970
DTI_RD_NC_Histogram_Bins-16_Bins-16_StandardDeviation,pyarrow.lib.DoubleScalar,2.36723772
DTI_RD_NC_Histogram_Bins-16_Bins-16_Skewness,pyarrow.lib.DoubleScalar,1.478387131
DTI_RD_NC_Histogram_Bins-16_Bins-16_SeventyFifthPercentile,pyarrow.lib.Int64Scalar,4
DTI_RD_NC_Histogram_Bins-16_Bins-16_RootMeanSquare,pyarrow.lib.DoubleScalar,3.953983678
DTI_RD_NC_Histogram_Bins-16_Bins-16_RobustMeanAbsoluteDeviation1090,pyarrow.lib.DoubleScalar,1.205088757
DTI_RD_NC_Histogram_Bins-16_Bins-16_Range,pyarrow.lib.Int64Scalar,15
DTI_RD_NC_Histogram_Bins-16_Bins-16_QuartileCoefficientOfVariation,pyarrow.lib.DoubleScalar,0.6
DTI_RD_NC_Histogram_Bins-16_Bins-16_NinetyFifthPercentileMean,pyarrow.lib.DoubleScalar,52.84210526
DTI_RD_NC_Histogram_Bins-16_Bins-16_NinetyFifthPercentile,pyarrow.lib.DoubleScalar,48.73837389
DTI_RD_NC_Histogram_Bins-16_Bins-16_NinetiethPercentile,pyarrow.lib.Int64Scalar,6
DTI_RD_NC_Histogram_Bins-16_Bins-16_Mode,pyarrow.lib.Int64Scalar,3
DTI_RD_NC_Histogram_Bins-16_Bins-16_Minimum,pyarrow.lib.Int64Scalar,0
DTI_RD_NC_Histogram_Bins-16_Bins-16_MedianAbsoluteDeviation,pyarrow.lib.DoubleScalar,0.1699346405
DTI_RD_NC_Histogram_Bins-16_Bins-16_Median,pyarrow.lib.Int64Scalar,3
DTI_RD_NC_Histogram_Bins-16_Bins-16_MeanAbsoluteDeviation,pyarrow.lib.DoubleScalar,3.715256135e-16
DTI_RD_NC_Histogram_Bins-16_Bins-16_Mean,pyarrow.lib.DoubleScalar,3.169934641
DTI_RD_NC_Histogram_Bins-16_Bins-16_Maximum,pyarrow.lib.Int64Scalar,15
DTI_RD_NC_Histogram_Bins-16_Bins-16_Kurtosis,pyarrow.lib.DoubleScalar,6.640525379
DTI_RD_NC_Histogram_Bins-16_Bins-16_InterQuartileRange,pyarrow.lib.Int64Scalar,3
DTI_RD_NC_Histogram_Bins-16_Bins-16_FifthPercentileMean,pyarrow.lib.DoubleScalar,34.69565217
DTI_RD_NC_Histogram_Bins-16_Bins-16_FifthPercentile,pyarrow.lib.DoubleScalar,35.24806229
DTI_RD_NC_Histogram_Bins-16_Bins-16_Entropy,pyarrow.lib.DoubleScalar,3.016860925
DTI_RD_NC_Histogram_Bins-16_Bins-16_Energy,pyarrow.lib.Int64Scalar,4784
DTI_RD_NC_Histogram_Bins-16_Bins-16_CoefficientOfVariation,pyarrow.lib.DoubleScalar,0.7467780848
DTI_RD_NC_Histogram_Bins-16_Bins-16_Bin-9_Probability,pyarrow.lib.DoubleScalar,0.01633986928
DTI_RD_NC_Histogram_Bins-16_Bins-16_Bin-9_Frequency,pyarrow.lib.Int64Scalar,5
DTI_RD_NC_Histogram_Bins-16_Bins-16_Bin-8_Probability,pyarrow.lib.DoubleScalar,0.003267973856
DTI_RD_NC_Histogram_Bins-16_Bins-16_Bin-8_Frequency,pyarrow.lib.Int64Scalar,1
DTI_RD_NC_Histogram_Bins-16_Bins-16_Bin-7_Probability,pyarrow.lib.DoubleScalar,0.02941176471
DTI_RD_NC_Histogram_Bins-16_Bins-16_Bin-7_Frequency,pyarrow.lib.Int64Scalar,9
DTI_RD_NC_Histogram_Bins-16_Bins-16_Bin-6_Probability,pyarrow.lib.DoubleScalar,0.03921568627
DTI_RD_NC_Histogram_Bins-16_Bins-16_Bin-6_Frequency,pyarrow.lib.Int64Scalar,12
DTI_RD_NC_Histogram_Bins-16_Bins-16_Bin-5_Probability,pyarrow.lib.DoubleScalar,0.09803921569
DTI_RD_NC_Histogram_Bins-16_Bins-16_Bin-5_Frequency,pyarrow.lib.Int64Scalar,30
DTI_RD_NC_Histogram_Bins-16_Bins-16_Bin-4_Probability,pyarrow.lib.DoubleScalar,0.1633986928
DTI_RD_NC_Histogram_Bins-16_Bins-16_Bin-4_Frequency,pyarrow.lib.Int64Scalar,50
DTI_RD_NC_Histogram_Bins-16_Bins-16_Bin-3_Probability,pyarrow.lib.DoubleScalar,0.2026143791
DTI_RD_NC_Histogram_Bins-16_Bins-16_Bin-3_Frequency,pyarrow.lib.Int64Scalar,62
DTI_RD_NC_Histogram_Bins-16_Bins-16_Bin-2_Probability,pyarrow.lib.DoubleScalar,0.1568627451
DTI_RD_NC_Histogram_Bins-16_Bins-16_Bin-2_Frequency,pyarrow.lib.Int64Scalar,48
DTI_RD_NC_Histogram_Bins-16_Bins-16_Bin-1_Probability,pyarrow.lib.DoubleScalar,0.1895424837
DTI_RD_NC_Histogram_Bins-16_Bins-16_Bin-1_Frequency,pyarrow.lib.Int64Scalar,58
DTI_RD_NC_Histogram_Bins-16_Bins-16_Bin-15_Probability,pyarrow.lib.DoubleScalar,0.003267973856
DTI_RD_NC_Histogram_Bins-16_Bins-16_Bin-15_Frequency,pyarrow.lib.Int64Scalar,1
DTI_RD_NC_Histogram_Bins-16_Bins-16_Bin-14_Probability,pyarrow.lib.DoubleScalar,0.0
DTI_RD_NC_Histogram_Bins-16_Bins-16_Bin-14_Frequency,pyarrow.lib.Int64Scalar,0
DTI_RD_NC_Histogram_Bins-16_Bins-16_Bin-13_Probability,pyarrow.lib.DoubleScalar,0.006535947712
DTI_RD_NC_Histogram_Bins-16_Bins-16_Bin-13_Frequency,pyarrow.lib.Int64Scalar,2
DTI_RD_NC_Histogram_Bins-16_Bins-16_Bin-12_Probability,pyarrow.lib.DoubleScalar,0.0
DTI_RD_NC_Histogram_Bins-16_Bins-16_Bin-12_Frequency,pyarrow.lib.Int64Scalar,0
DTI_RD_NC_Histogram_Bins-16_Bins-16_Bin-11_Probability,pyarrow.lib.DoubleScalar,0.003267973856
DTI_RD_NC_Histogram_Bins-16_Bins-16_Bin-11_Frequency,pyarrow.lib.Int64Scalar,1
DTI_RD_NC_Histogram_Bins-16_Bins-16_Bin-10_Probability,pyarrow.lib.DoubleScalar,0.01307189542
DTI_RD_NC_Histogram_Bins-16_Bins-16_Bin-10_Frequency,pyarrow.lib.Int64Scalar,4
DTI_RD_NC_Histogram_Bins-16_Bins-16_Bin-0_Probability,pyarrow.lib.DoubleScalar,0.07516339869
DTI_RD_NC_Histogram_Bins-16_Bins-16_Bin-0_Frequency,pyarrow.lib.Int64Scalar,23
DTI_RD_NC_Intensity_Variance,pyarrow.lib.DoubleScalar,21.0655952
DTI_RD_NC_Intensity_TenthPercentile,pyarrow.lib.Int64Scalar,36
DTI_RD_NC_Intensity_Sum,pyarrow.lib.Int64Scalar,12488
DTI_RD_NC_Intensity_StandardDeviation,pyarrow.lib.DoubleScalar,4.589727138
DTI_RD_NC_Intensity_Skewness,pyarrow.lib.DoubleScalar,1.397617828
DTI_RD_NC_Intensity_RootMeanSquare,pyarrow.lib.DoubleScalar,41.06689903
DTI_RD_NC_Intensity_Range,pyarrow.lib.Int64Scalar,30
DTI_RD_NC_Intensity_QuartileCoefficientOfVariation,pyarrow.lib.DoubleScalar,0.075
DTI_RD_NC_Intensity_NinetiethPercentile,pyarrow.lib.Int64Scalar,46
DTI_RD_NC_Intensity_Mode,pyarrow.lib.Int64Scalar,40
DTI_RD_NC_Intensity_Minimum,pyarrow.lib.Int64Scalar,34
DTI_RD_NC_Intensity_MedianAbsoluteDeviation,pyarrow.lib.DoubleScalar,0.8104575163
DTI_RD_NC_Intensity_Median,pyarrow.lib.DoubleScalar,40.0
DTI_RD_NC_Intensity_MeanAbsoluteDeviation,pyarrow.lib.DoubleScalar,1.207458244e-14
DTI_RD_NC_Intensity_Mean,pyarrow.lib.DoubleScalar,40.81045752
DTI_RD_NC_Intensity_Maximum,pyarrow.lib.Int64Scalar,64
DTI_RD_NC_Intensity_Kurtosis,pyarrow.lib.DoubleScalar,6.382313834
DTI_RD_NC_Intensity_InterQuartileRange,pyarrow.lib.Int64Scalar,6
DTI_RD_NC_Intensity_Energy,pyarrow.lib.Int64Scalar,516066
DTI_RD_NC_Intensity_CoefficientOfVariation,pyarrow.lib.DoubleScalar,0.1124644862
DTI_RD_ET_LBP_Radius-1_Bins-16_LBP,pyarrow.lib.DoubleScalar,14101.94548
DTI_RD_ET_NGTDM_Strength,pyarrow.lib.DoubleScalar,0.2007165402
DTI_RD_ET_NGTDM_Contrast,pyarrow.lib.DoubleScalar,0.3070905446
DTI_RD_ET_NGTDM_Complexity,pyarrow.lib.DoubleScalar,563.0473877
DTI_RD_ET_NGTDM_Coarsness,pyarrow.lib.DoubleScalar,0.001493499366
DTI_RD_ET_NGTDM_Busyness,pyarrow.lib.DoubleScalar,8.568235482
DTI_RD_ET_GLSZM_Bins-16_Radius-1_ZoneSizeVariance,pyarrow.lib.DoubleScalar,1920.34679
DTI_RD_ET_GLSZM_Bins-16_Radius-1_ZoneSizeNoneUniformityNormalized,pyarrow.lib.DoubleScalar,0.139561707
DTI_RD_ET_GLSZM_Bins-16_Radius-1_ZoneSizeNonUniformity,pyarrow.lib.DoubleScalar,7.117647059
DTI_RD_ET_GLSZM_Bins-16_Radius-1_ZoneSizeMean,pyarrow.lib.DoubleScalar,25.07843137
DTI_RD_ET_GLSZM_Bins-16_Radius-1_ZoneSizeEntropy,pyarrow.lib.DoubleScalar,5.211449361
DTI_RD_ET_GLSZM_Bins-16_Radius-1_ZonePercentage,pyarrow.lib.DoubleScalar,0.03987490227
DTI_RD_ET_GLSZM_Bins-16_Radius-1_SmallZoneLowGreyLevelEmphasis,pyarrow.lib.DoubleScalar,0.01317242035
DTI_RD_ET_GLSZM_Bins-16_Radius-1_SmallZoneHighGreyLevelEmphasis,pyarrow.lib.DoubleScalar,49.76993837
DTI_RD_ET_GLSZM_Bins-16_Radius-1_SmallZoneEmphasis,pyarrow.lib.DoubleScalar,0.3624324011
DTI_RD_ET_GLSZM_Bins-16_Radius-1_LowGreyLevelEmphasis,pyarrow.lib.DoubleScalar,0.0704069355
DTI_RD_ET_GLSZM_Bins-16_Radius-1_LargeZoneLowGreyLevelEmphasis,pyarrow.lib.DoubleScalar,402.8067845
DTI_RD_ET_GLSZM_Bins-16_Radius-1_LargeZoneHighGreyLevelEmphasis,pyarrow.lib.DoubleScalar,53960.23529
DTI_RD_ET_GLSZM_Bins-16_Radius-1_LargeZoneEmphasis,pyarrow.lib.DoubleScalar,2549.27451
DTI_RD_ET_GLSZM_Bins-16_Radius-1_HighGreyLevelEmphasis,pyarrow.lib.DoubleScalar,90.2745098
DTI_RD_ET_GLSZM_Bins-16_Radius-1_GreyLevelVariance,pyarrow.lib.DoubleScalar,16.51672434
DTI_RD_ET_GLSZM_Bins-16_Radius-1_GreyLevelNonUniformityNormalized,pyarrow.lib.DoubleScalar,0.07497116494
DTI_RD_ET_GLSZM_Bins-16_Radius-1_GreyLevelNonUniformity,pyarrow.lib.DoubleScalar,3.823529412
DTI_RD_ET_GLSZM_Bins-16_Radius-1_GreyLevelMean,pyarrow.lib.DoubleScalar,8.588235294
DTI_RD_ET_GLRLM_Bins-16_Radius-1_ShortRunLowGreyLevelEmphasis,pyarrow.lib.DoubleScalar,0.08647317952
DTI_RD_ET_GLRLM_Bins-16_Radius-1_ShortRunHighGreyLevelEmphasis,pyarrow.lib.DoubleScalar,34.12807317
DTI_RD_ET_GLRLM_Bins-16_Radius-1_ShortRunEmphasis,pyarrow.lib.DoubleScalar,0.8938130511
DTI_RD_ET_GLRLM_Bins-16_Radius-1_RunLengthNonuniformity,pyarrow.lib.DoubleScalar,18099.24753
DTI_RD_ET_GLRLM_Bins-16_Radius-1_LowGreyLevelRunEmphasis,pyarrow.lib.DoubleScalar,0.1087958414
DTI_RD_ET_GLRLM_Bins-16_Radius-1_LongRunLowGreyLevelEmphasis,pyarrow.lib.DoubleScalar,0.2866328649
DTI_RD_ET_GLRLM_Bins-16_Radius-1_LongRunHighGreyLevelEmphasis,pyarrow.lib.DoubleScalar,54.41258328
DTI_RD_ET_GLRLM_Bins-16_Radius-1_LongRunEmphasis,pyarrow.lib.DoubleScalar,1.86944421
DTI_RD_ET_GLRLM_Bins-16_Radius-1_HighGreyLevelRunEmphasis,pyarrow.lib.DoubleScalar,36.49962048
DTI_RD_ET_GLRLM_Bins-16_Radius-1_GreyLevelNonuniformity,pyarrow.lib.DoubleScalar,2612.921818
DTI_RD_ET_GLCM_Bins-16_Radius-1_Homogeneity,pyarrow.lib.DoubleScalar,0.6323366724
DTI_RD_ET_GLCM_Bins-16_Radius-1_Entropy,pyarrow.lib.DoubleScalar,5.329761474
DTI_RD_ET_GLCM_Bins-16_Radius-1_Energy,pyarrow.lib.DoubleScalar,0.03605412689
DTI_RD_ET_GLCM_Bins-16_Radius-1_Correlation,pyarrow.lib.DoubleScalar,0.1359417549
DTI_RD_ET_GLCM_Bins-16_Radius-1_Contrast,pyarrow.lib.DoubleScalar,1.501166626
DTI_RD_ET_GLCM_Bins-16_Radius-1_ClusterShade,pyarrow.lib.DoubleScalar,70.70565149
DTI_RD_ET_GLCM_Bins-16_Radius-1_ClusterProminence,pyarrow.lib.DoubleScalar,1929.252821
DTI_RD_ET_GLCM_Bins-16_Radius-1_AutoCorrelation,pyarrow.lib.DoubleScalar,5504.363131
DTI_RD_ET_Morphologic_Roundness,pyarrow.lib.DoubleScalar,0.6207006313
DTI_RD_ET_Morphologic_PixelsOnBorder,pyarrow.lib.Int64Scalar,0
DTI_RD_ET_Morphologic_PhysicalSize,pyarrow.lib.Int64Scalar,1279
DTI_RD_ET_Morphologic_PerimeterOnBorderRatio,pyarrow.lib.Int64Scalar,0
DTI_RD_ET_Morphologic_PerimeterOnBorder,pyarrow.lib.Int64Scalar,0
DTI_RD_ET_Morphologic_Perimeter,pyarrow.lib.DoubleScalar,918.0132869
DTI_RD_ET_Morphologic_OrientedBoundingBoxSize_Axis-2,pyarrow.lib.Int64Scalar,0
DTI_RD_ET_Morphologic_OrientedBoundingBoxSize_Axis-1,pyarrow.lib.Int64Scalar,0
DTI_RD_ET_Morphologic_OrientedBoundingBoxSize_Axis-0,pyarrow.lib.Int64Scalar,0
DTI_RD_ET_Morphologic_NumberOfPixels,pyarrow.lib.Int64Scalar,1279
DTI_RD_ET_Morphologic_LargestComponentSize,pyarrow.lib.Int64Scalar,1279
DTI_RD_ET_Morphologic_Flatness,pyarrow.lib.DoubleScalar,1.485089095
DTI_RD_ET_Morphologic_EquivalentSphericalRadius,pyarrow.lib.DoubleScalar,6.733806694
DTI_RD_ET_Morphologic_EquivalentSphericalPerimeter,pyarrow.lib.DoubleScalar,569.8114267
DTI_RD_ET_Morphologic_Elongation,pyarrow.lib.DoubleScalar,1.585097672
DTI_RD_ET_Morphologic_EllipseDiameter_Axis-2,pyarrow.lib.DoubleScalar,20.88873606
DTI_RD_ET_Morphologic_EllipseDiameter_Axis-1,pyarrow.lib.DoubleScalar,13.17820121
DTI_RD_ET_Morphologic_EllipseDiameter_Axis-0,pyarrow.lib.DoubleScalar,8.873677182
DTI_RD_ET_Morphologic_Eccentricity,pyarrow.lib.DoubleScalar,0.8555697544
DTI_RD_ET_Volumetric_Volume,pyarrow.lib.Int64Scalar,1279
DTI_RD_ET_Volumetric_Pixels,pyarrow.lib.Int64Scalar,1279
DTI_RD_ET_Histogram_Bins-16_Bins-16_Variance,pyarrow.lib.DoubleScalar,7.308512005
DTI_RD_ET_Histogram_Bins-16_Bins-16_Uniformity,pyarrow.lib.DoubleScalar,0.1151511669
DTI_RD_ET_Histogram_Bins-16_Bins-16_TwentyFifthPercentile,pyarrow.lib.Int64Scalar,2
DTI_RD_ET_Histogram_Bins-16_Bins-16_TenthPercentile,pyarrow.lib.Int64Scalar,1
DTI_RD_ET_Histogram_Bins-16_Bins-16_Sum,pyarrow.lib.Int64Scalar,5175
DTI_RD_ET_Histogram_Bins-16_Bins-16_StandardDeviation,pyarrow.lib.DoubleScalar,2.703425976
DTI_RD_ET_Histogram_Bins-16_Bins-16_Skewness,pyarrow.lib.DoubleScalar,0.6715448103
DTI_RD_ET_Histogram_Bins-16_Bins-16_SeventyFifthPercentile,pyarrow.lib.Int64Scalar,6
DTI_RD_ET_Histogram_Bins-16_Bins-16_RootMeanSquare,pyarrow.lib.DoubleScalar,4.865589793
DTI_RD_ET_Histogram_Bins-16_Bins-16_RobustMeanAbsoluteDeviation1090,pyarrow.lib.DoubleScalar,1.651831506
DTI_RD_ET_Histogram_Bins-16_Bins-16_Range,pyarrow.lib.Int64Scalar,15
DTI_RD_ET_Histogram_Bins-16_Bins-16_QuartileCoefficientOfVariation,pyarrow.lib.DoubleScalar,0.5
DTI_RD_ET_Histogram_Bins-16_Bins-16_NinetyFifthPercentileMean,pyarrow.lib.DoubleScalar,60.71428571
DTI_RD_ET_Histogram_Bins-16_Bins-16_NinetyFifthPercentile,pyarrow.lib.DoubleScalar,55.03885485
DTI_RD_ET_Histogram_Bins-16_Bins-16_NinetiethPercentile,pyarrow.lib.Int64Scalar,7
DTI_RD_ET_Histogram_Bins-16_Bins-16_Mode,pyarrow.lib.Int64Scalar,5
DTI_RD_ET_Histogram_Bins-16_Bins-16_Minimum,pyarrow.lib.Int64Scalar,0
DTI_RD_ET_Histogram_Bins-16_Bins-16_MedianAbsoluteDeviation,pyarrow.lib.DoubleScalar,0.0461297889
DTI_RD_ET_Histogram_Bins-16_Bins-16_Median,pyarrow.lib.Int64Scalar,4
DTI_RD_ET_Histogram_Bins-16_Bins-16_MeanAbsoluteDeviation,pyarrow.lib.DoubleScalar,-1.105535609e-14
DTI_RD_ET_Histogram_Bins-16_Bins-16_Mean,pyarrow.lib.DoubleScalar,4.046129789
DTI_RD_ET_Histogram_Bins-16_Bins-16_Maximum,pyarrow.lib.Int64Scalar,15
DTI_RD_ET_Histogram_Bins-16_Bins-16_Kurtosis,pyarrow.lib.DoubleScalar,3.554087173
DTI_RD_ET_Histogram_Bins-16_Bins-16_InterQuartileRange,pyarrow.lib.Int64Scalar,4
DTI_RD_ET_Histogram_Bins-16_Bins-16_FifthPercentileMean,pyarrow.lib.DoubleScalar,32.71428571
DTI_RD_ET_Histogram_Bins-16_Bins-16_FifthPercentile,pyarrow.lib.DoubleScalar,33.92910945
DTI_RD_ET_Histogram_Bins-16_Bins-16_Entropy,pyarrow.lib.DoubleScalar,3.319060567
DTI_RD_ET_Histogram_Bins-16_Bins-16_Energy,pyarrow.lib.Int64Scalar,30279
DTI_RD_ET_Histogram_Bins-16_Bins-16_CoefficientOfVariation,pyarrow.lib.DoubleScalar,0.6681510768
DTI_RD_ET_Histogram_Bins-16_Bins-16_Bin-9_Probability,pyarrow.lib.DoubleScalar,0.01485535575
DTI_RD_ET_Histogram_Bins-16_Bins-16_Bin-9_Frequency,pyarrow.lib.Int64Scalar,19
DTI_RD_ET_Histogram_Bins-16_Bins-16_Bin-8_Probability,pyarrow.lib.DoubleScalar,0.05003909304
DTI_RD_ET_Histogram_Bins-16_Bins-16_Bin-8_Frequency,pyarrow.lib.Int64Scalar,64
DTI_RD_ET_Histogram_Bins-16_Bins-16_Bin-7_Probability,pyarrow.lib.DoubleScalar,0.07818608288
DTI_RD_ET_Histogram_Bins-16_Bins-16_Bin-7_Frequency,pyarrow.lib.Int64Scalar,100
DTI_RD_ET_Histogram_Bins-16_Bins-16_Bin-6_Probability,pyarrow.lib.DoubleScalar,0.08365910868
DTI_RD_ET_Histogram_Bins-16_Bins-16_Bin-6_Frequency,pyarrow.lib.Int64Scalar,107
DTI_RD_ET_Histogram_Bins-16_Bins-16_Bin-5_Probability,pyarrow.lib.DoubleScalar,0.1704456607
DTI_RD_ET_Histogram_Bins-16_Bins-16_Bin-5_Frequency,pyarrow.lib.Int64Scalar,218
DTI_RD_ET_Histogram_Bins-16_Bins-16_Bin-4_Probability,pyarrow.lib.DoubleScalar,0.118842846
DTI_RD_ET_Histogram_Bins-16_Bins-16_Bin-4_Frequency,pyarrow.lib.Int64Scalar,152
DTI_RD_ET_Histogram_Bins-16_Bins-16_Bin-3_Probability,pyarrow.lib.DoubleScalar,0.1360437842
DTI_RD_ET_Histogram_Bins-16_Bins-16_Bin-3_Frequency,pyarrow.lib.Int64Scalar,174
DTI_RD_ET_Histogram_Bins-16_Bins-16_Bin-2_Probability,pyarrow.lib.DoubleScalar,0.08913213448
DTI_RD_ET_Histogram_Bins-16_Bins-16_Bin-2_Frequency,pyarrow.lib.Int64Scalar,114
DTI_RD_ET_Histogram_Bins-16_Bins-16_Bin-1_Probability,pyarrow.lib.DoubleScalar,0.1579358874
DTI_RD_ET_Histogram_Bins-16_Bins-16_Bin-1_Frequency,pyarrow.lib.Int64Scalar,202
DTI_RD_ET_Histogram_Bins-16_Bins-16_Bin-15_Probability,pyarrow.lib.DoubleScalar,0.001563721658
DTI_RD_ET_Histogram_Bins-16_Bins-16_Bin-15_Frequency,pyarrow.lib.Int64Scalar,2
DTI_RD_ET_Histogram_Bins-16_Bins-16_Bin-14_Probability,pyarrow.lib.DoubleScalar,0.002345582486
DTI_RD_ET_Histogram_Bins-16_Bins-16_Bin-14_Frequency,pyarrow.lib.Int64Scalar,3
DTI_RD_ET_Histogram_Bins-16_Bins-16_Bin-13_Probability,pyarrow.lib.DoubleScalar,0.004691164973
DTI_RD_ET_Histogram_Bins-16_Bins-16_Bin-13_Frequency,pyarrow.lib.Int64Scalar,6
DTI_RD_ET_Histogram_Bins-16_Bins-16_Bin-12_Probability,pyarrow.lib.DoubleScalar,0.005473025801
DTI_RD_ET_Histogram_Bins-16_Bins-16_Bin-12_Frequency,pyarrow.lib.Int64Scalar,7
DTI_RD_ET_Histogram_Bins-16_Bins-16_Bin-11_Probability,pyarrow.lib.DoubleScalar,0.004691164973
DTI_RD_ET_Histogram_Bins-16_Bins-16_Bin-11_Frequency,pyarrow.lib.Int64Scalar,6
DTI_RD_ET_Histogram_Bins-16_Bins-16_Bin-10_Probability,pyarrow.lib.DoubleScalar,0.01563721658
DTI_RD_ET_Histogram_Bins-16_Bins-16_Bin-10_Frequency,pyarrow.lib.Int64Scalar,20
DTI_RD_ET_Histogram_Bins-16_Bins-16_Bin-0_Probability,pyarrow.lib.DoubleScalar,0.06645817045
DTI_RD_ET_Histogram_Bins-16_Bins-16_Bin-0_Frequency,pyarrow.lib.Int64Scalar,85
DTI_RD_ET_Intensity_Variance,pyarrow.lib.DoubleScalar,47.20483285
DTI_RD_ET_Intensity_TenthPercentile,pyarrow.lib.Int64Scalar,35
DTI_RD_ET_Intensity_Sum,pyarrow.lib.Int64Scalar,55851
DTI_RD_ET_Intensity_StandardDeviation,pyarrow.lib.DoubleScalar,6.87057733
DTI_RD_ET_Intensity_Skewness,pyarrow.lib.DoubleScalar,0.7058083031
DTI_RD_ET_Intensity_RootMeanSquare,pyarrow.lib.DoubleScalar,44.20448787
DTI_RD_ET_Intensity_Range,pyarrow.lib.Int64Scalar,41
DTI_RD_ET_Intensity_QuartileCoefficientOfVariation,pyarrow.lib.DoubleScalar,0.1162790698
DTI_RD_ET_Intensity_NinetiethPercentile,pyarrow.lib.Int64Scalar,52
DTI_RD_ET_Intensity_Mode,pyarrow.lib.Int64Scalar,44
DTI_RD_ET_Intensity_Minimum,pyarrow.lib.Int64Scalar,32
DTI_RD_ET_Intensity_MedianAbsoluteDeviation,pyarrow.lib.DoubleScalar,0.6677091478
DTI_RD_ET_Intensity_Median,pyarrow.lib.Int64Scalar,43
DTI_RD_ET_Intensity_MeanAbsoluteDeviation,pyarrow.lib.DoubleScalar,-7.095427538e-14
DTI_RD_ET_Intensity_Mean,pyarrow.lib.DoubleScalar,43.66770915
DTI_RD_ET_Intensity_Maximum,pyarrow.lib.Int64Scalar,73
DTI_RD_ET_Intensity_Kurtosis,pyarrow.lib.DoubleScalar,3.690859008
DTI_RD_ET_Intensity_InterQuartileRange,pyarrow.lib.Int64Scalar,10
DTI_RD_ET_Intensity_Energy,pyarrow.lib.Int64Scalar,2499213
DTI_RD_ET_Intensity_CoefficientOfVariation,pyarrow.lib.DoubleScalar,0.1573377094
DTI_RD_ED_LBP_Radius-1_Bins-16_LBP,pyarrow.lib.DoubleScalar,167456.795
DTI_RD_ED_NGTDM_Strength,pyarrow.lib.DoubleScalar,0.01368024846
DTI_RD_ED_NGTDM_Contrast,pyarrow.lib.DoubleScalar,0.1139218202
DTI_RD_ED_NGTDM_Complexity,pyarrow.lib.DoubleScalar,618.6716816
DTI_RD_ED_NGTDM_Coarsness,pyarrow.lib.DoubleScalar,6.17013412e-05
DTI_RD_ED_NGTDM_Busyness,pyarrow.lib.DoubleScalar,169.8335461
DTI_RD_ED_GLSZM_Bins-16_Radius-1_ZoneSizeVariance,pyarrow.lib.DoubleScalar,347677.7094
DTI_RD_ED_GLSZM_Bins-16_Radius-1_ZoneSizeNoneUniformityNormalized,pyarrow.lib.DoubleScalar,0.17135
DTI_RD_ED_GLSZM_Bins-16_Radius-1_ZoneSizeNonUniformity,pyarrow.lib.DoubleScalar,34.27
DTI_RD_ED_GLSZM_Bins-16_Radius-1_ZoneSizeMean,pyarrow.lib.DoubleScalar,107.875
DTI_RD_ED_GLSZM_Bins-16_Radius-1_ZoneSizeEntropy,pyarrow.lib.DoubleScalar,6.384258208
DTI_RD_ED_GLSZM_Bins-16_Radius-1_ZonePercentage,pyarrow.lib.DoubleScalar,0.009269988413
DTI_RD_ED_GLSZM_Bins-16_Radius-1_SmallZoneLowGreyLevelEmphasis,pyarrow.lib.DoubleScalar,0.03300235827
DTI_RD_ED_GLSZM_Bins-16_Radius-1_SmallZoneHighGreyLevelEmphasis,pyarrow.lib.DoubleScalar,34.17823471
DTI_RD_ED_GLSZM_Bins-16_Radius-1_SmallZoneEmphasis,pyarrow.lib.DoubleScalar,0.4111707831
DTI_RD_ED_GLSZM_Bins-16_Radius-1_LowGreyLevelEmphasis,pyarrow.lib.DoubleScalar,0.1099155855
DTI_RD_ED_GLSZM_Bins-16_Radius-1_LargeZoneLowGreyLevelEmphasis,pyarrow.lib.DoubleScalar,23291.38291
DTI_RD_ED_GLSZM_Bins-16_Radius-1_LargeZoneHighGreyLevelEmphasis,pyarrow.lib.DoubleScalar,7750884.5
DTI_RD_ED_GLSZM_Bins-16_Radius-1_LargeZoneEmphasis,pyarrow.lib.DoubleScalar,359314.725
DTI_RD_ED_GLSZM_Bins-16_Radius-1_HighGreyLevelEmphasis,pyarrow.lib.DoubleScalar,72.965
DTI_RD_ED_GLSZM_Bins-16_Radius-1_GreyLevelVariance,pyarrow.lib.DoubleScalar,14.976775
DTI_RD_ED_GLSZM_Bins-16_Radius-1_GreyLevelNonUniformityNormalized,pyarrow.lib.DoubleScalar,0.07645
DTI_RD_ED_GLSZM_Bins-16_Radius-1_GreyLevelNonUniformity,pyarrow.lib.DoubleScalar,15.29
DTI_RD_ED_GLSZM_Bins-16_Radius-1_GreyLevelMean,pyarrow.lib.DoubleScalar,7.615
DTI_RD_ED_GLRLM_Bins-16_Radius-1_ShortRunLowGreyLevelEmphasis,pyarrow.lib.DoubleScalar,0.08367644466
